"opendate","st.address","city","state","long","lat","type"
1999-03-01,"670 Los Morros Rd NW","Los Lunas","NM",-106.73589,34.810319,"DistributionCenter"
1999-03-17,"461 RT 10 LEDGEWOOD MALL #29","Ledgewood","NJ",-74.65769,40.876349,"Wal-MartStore"
1999-03-17,"1919 DAVIS STREET","San Leandro","CA",-122.15702,37.722279,"Wal-MartStore"
1999-03-17,"1000 ROBERTS DRIVE","Grants","NM",-107.90777,35.122129,"SuperCenter"
1999-03-17,"3579 S. HIGH ST (US 23)","Columbus","OH",-82.96969,39.897695,"Wal-MartStore"
1999-03-17,"316 INDIAN RIDGE ROAD","Mishawaka","IN",-86.16811,41.681487,"SuperCenter"
1999-03-17,"175 COUNTRY ROAD #6 WEST","Elkhart","IN",-85.97605,41.707616,"SuperCenter"
1999-03-17,"3701 PORTAGE ROAD","South Bend","IN",-86.30357,41.700776,"SuperCenter"
1999-03-17,"1021 HIGH POINT ROAD","Randleman","NC",-79.80389,35.817411,"SuperCenter"
1999-03-20,"6650 HEMBREE LANE","Windsor","CA",-122.80785,38.54486,"Wal-MartStore"
1999-03-24,"1900 SOUTH 314TH STREET","Federal Way","WA",-122.31188,47.311072,"Wal-MartStore"
1999-03-31,"2220 SOUTH BRADLEY","Santa Maria","CA",-120.42806,34.87455,"Wal-MartStore"
1999-04-21,"41 ANAWANA LAKE ROAD","Town of Thompson","NY",-74.69748,41.653071,"SuperCenter"
1999-04-21,"117 WILTON BLVD","New Castle","DE",-75.59003,39.669219,"Wal-MartStore"
1999-04-21,"255 COCHRAN STREET","Simi Valley","CA",-118.77177,34.265003,"Wal-MartStore"
1999-05-19,"2399 N. POINT BLVD","Dundalk","MD",-76.5082,39.263162,"Wal-MartStore"
1999-05-19,"11416 OCEAN GATEWAY","Berlin","MD",-75.19082,38.343166,"Wal-MartStore"
1999-05-19,"3615 SANGANI BLVD","Diberville","MS",-88.899207,30.444267,"SuperCenter"
1999-06-16,"3500 SOUTH CRATER ROAD","Petersburg","VA",-77.39008,37.174217,"SuperCenter"
1999-06-16,"3601 29TH AVENUE S.W.","Cedar Rapids","IA",-91.68819,41.947335,"SuperCenter"
1999-06-16,"601 12TH AVENUE N.E.","Norman","OK",-97.42394,35.225702,"SuperCenter"
1999-07-21,"890 EAST MAIN STREET","Ephrata","PA",-76.17619,40.174994,"SuperCenter"
1999-07-21,"R.R.#1-BOX 750(WALMART PLAZA)","Cranberry","PA",-79.6478,41.321298,"SuperCenter"
1999-07-21,"1009 ST. PATRICKS DRIVE","Perry","GA",-83.73541,32.460791,"SuperCenter"
1999-08-18,"167 NORTHSHORE BLVD.","Slidell","LA",-89.81176,30.298048,"SuperCenter"
1999-08-18,"9190 HIGHLAND ROAD","White Lake","MI",-83.47193,42.642431,"Wal-MartStore"
1999-08-18,"500 11TH ST. S.W.","Spencer","IA",-95.14466,43.150381,"SuperCenter"
1999-08-18,"5901 HWY 49 SOUTH","Hattiesburg","MS",-89.37926,31.325437,"SuperCenter"
1999-08-18,"4625 EAST MARYLAND AVE.","Decatur","IL",-88.92907,39.828586,"SuperCenter"
1999-08-18,"701 MCMEANS AVENUE","Bay Minette","AL",-87.76592,30.875697,"SuperCenter"
1999-08-18,"7373 PEPPERS FERRY BLVD","Radford","VA",-80.57325,37.11979,"SuperCenter"
1999-09-15,"8278 JAMES MADISON HWY","Warrenton","VA",-77.8145,38.707135,"Wal-MartStore"
1999-09-15,"951 AVENIDA PICO","San Clemente","CA",-117.62414,33.462927,"Wal-MartStore"
1999-09-15,"690 HIGHWAY 78","Sumiton","AL",-87.04756,33.753474,"SuperCenter"
1999-09-15,"1107 SOUTH SHAVER STREET","Pasadena","TX",-95.20216,29.705678,"SuperCenter"
1999-09-15,"5341 LAKELAND DRIVE","Brandon (Flowood)","MS",-89.98466,32.39705,"SuperCenter"
1999-09-15,"4206 COLLEGE AVENUE","Jackson","AL",-87.88346,31.508231,"SuperCenter"
1999-09-15,"100 MCGINNIS DRIVE","Wayne","WV",-82.43909,38.225065,"SuperCenter"
1999-09-15,"100 CHARLTON ROAD","Sturbridge","MA",-72.08584,42.104581,"Wal-MartStore"
1999-10-13,"230 STATE HIGHWAY","Franklin","NJ",-74.58784,41.11736,"Wal-MartStore"
1999-10-13,"103 NORTH CAROLINE ST.","Herkimer","NY",-74.9846,43.038149,"SuperCenter"
1999-10-13,"5370 ALLENTOWN PIKE","Reading","PA",-75.91163,40.407243,"SuperCenter"
1999-10-13,"45 WILLIAMSON ROAD","Greenville","PA",-80.37424,41.403462,"SuperCenter"
1999-10-13,"4000 HWY #9","Boiling Springs","SC",-81.97413,35.033903,"SuperCenter"
1999-10-27,"46 NORTH SOUTH ROAD","North Conway","NH",-71.13084,44.035684,"Wal-MartStore"
1999-10-27,"1400 164TH ST. S.W.","Lynnwood","WA",-122.28348,47.848237,"Wal-MartStore"
1999-10-27,"100 THF BLVD","Chesterfield","MO",-90.63155,38.646981,"Wal-MartStore"
1999-10-27,"900 SUMMIT RIDGE PLAZA","Mt. Pleasant","PA",-79.52492,40.150143,"SuperCenter"
1999-10-27,"9555 SO. POST OAK ROAD","Houston","TX",-95.48123,29.674336,"Wal-MartStore"
1999-10-27,"33501 SO. DIXIE HWY.","Florida City","FL",-80.51382,25.431506,"SuperCenter"
1999-10-27,"5990 DAHLIA ST.","Commerce City","CO",-104.9039,39.836586,"SuperCenter"
1999-10-27,"1500 NORTH LIBERTY ST.","Waynesboro","GA",-81.9944,33.080965,"SuperCenter"
1999-10-27,"1955 SO. STAPLEY DRIVE","Mesa","AZ",-111.78594,33.400127,"SuperCenter"
2000-01-26,"500 ROUTE 940","Mount Pocono","PA",-75.35501,41.118465,"SuperCenter"
2000-01-26,"2295 GABLE ROAD","St. Helens","OR",-122.84824,45.862489,"Wal-MartStore"
2000-01-26,"1885 ROUTE 57 - SUITE 100","Hackettstown","NJ",-74.83054,40.861748,"Wal-MartStore"
2000-01-26,"19821 RINALDI STREET","Porter Ranch","CA",-118.54581,34.276154,"Wal-MartStore"
2000-01-26,"1036 U.S. HWY 211 WEST","Luray","VA",-78.45621,38.665615,"SuperCenter"
2000-01-26,"3900 DAVE WARD DRIVE","Conway","AR",-92.444426,35.074617,"SuperCenter"
2000-01-26,"300 WAL-MART DRIVE","Gibsonia","PA",-79.95766,40.631011,"Wal-MartStore"
2000-01-26,"26 HAMPTON HOUSE RD/ROUTE 206","Newton","NJ",-74.80199,41.0714,"Wal-MartStore"
2000-01-26,"2701 EAST FLETCHER AVE.","University West","FL",-82.45171,28.048595,"Wal-MartStore"
2000-01-26,"1635 MARKET PLACE BLVD.","Irving","TX",-96.97349,32.916865,"SuperCenter"
2000-01-26,"337 RUSSELL STREET","Hadley","MA",-72.5733,42.35549,"Wal-MartStore"
2000-01-26,"4893 LONE TREE WAY","Antioch","CA",-121.80207,37.991571,"Wal-MartStore"
2000-01-26,"1501 MANHATTAN BLVD","Gretna","LA",-90.06903,29.878578,"SuperCenter"
2000-01-26,"541 SEABOARD ST","Myrtle Beach","SC",-78.89604,33.698101,"SuperCenter"
2000-01-26,"8659 COLUMBUS PIKE","Columbus","OH",-82.99675,40.173636,"SuperCenter"
2000-01-26,"2793 TAYLOR ROAD S.W.","Columbus","OH",-82.7961,39.956384,"SuperCenter"
2000-01-26,"110 RIVER OAKS DRIVE","Tarboro","NC",-77.54056,35.905299,"SuperCenter"
2000-01-26,"600 HWY 61","Villa Rica","GA",-84.92356,33.718079,"SuperCenter"
2000-01-26,"2514 HALLTOWN ROAD","Spruce Pine","NC",-82.07366,35.910932,"SuperCenter"
2000-01-26,"15355 NORTH NORTHSIGHT BLVD.","Scottsdale","AZ",-111.88699,33.606004,"SuperCenter"
2000-01-26,"1675 NORTH HOWE STREET","Southport","NC",-78.05743,33.963111,"SuperCenter"
2000-01-26,"500 WEST NEW CIRCLE ROAD","Lexington","KY",-84.50775,38.105283,"SuperCenter"
2000-01-26,"3620 NORTH 6TH STREET","Beatrice","NE",-96.74604,40.264193,"SuperCenter"
2000-01-26,"400 WEST NORTHFIELD DRIVE","Brownsburg","IN",-86.38739,39.84952,"SuperCenter"
2000-01-26,"1130 SOUTH MAIN STREET","Kernersville","NC",-80.08726,36.119887,"SuperCenter"
2000-01-26,"303 MARKET DRIVE","Emporia","VA",-77.56121,36.68627,"SuperCenter"
2000-01-26,"2160 JOHN WAYLAND HWY","Harrisonburg","VA",-78.88153,38.426786,"SuperCenter"
2000-01-26,"97 WILLIAMS DRIVE","Spencer","WV",-81.34244,38.780168,"SuperCenter"
2000-01-26,"4375 LEXINGTON ROAD","Athens","GA",-83.34529,33.925085,"SuperCenter"
2000-01-26,"2100 NORTH MAIN STREET","Bluffton","IN",-85.16565,40.728816,"SuperCenter"
2000-01-26,"1055 RYAN ROAD","Worthington","MN",-95.59604,43.623255,"SuperCenter"
2000-01-26,"2900 PIKE STREET","Parkersburg","WV",-81.53706,39.265408,"SuperCenter"
2000-01-26,"#1 WAL-MART LANE","Grafton","WV",-80.02665,39.343418,"SuperCenter"
2000-01-26,"320 MALLARD LANE","Mason","WV",-82.03031,39.017309,"SuperCenter"
2000-01-26,"201 SOUTH SALEM STREET","Oak Grove","MO",-94.14225,38.99535,"SuperCenter"
2000-01-26,"160 POOLER PARKWAY","Pooler","GA",-81.24568,32.110421,"SuperCenter"
2000-01-26,"199 CONNELL HIGHWAY","Newport","RI",-71.31262,41.488002,"Wal-MartStore"
2000-02-01,"525 Industrial Ave","Tomah","WI",-90.476007,43.992408,"DistributionCenter"
2000-03-01,"355 Callaway Church Rd","LaGrange","GA",-84.964639,33.031687,"DistributionCenter"
2000-03-01,"2601 S Indian Meridian Rd","Pauls Valley","OK",-97.237374,34.708774,"DistributionCenter"
2000-03-15,"3520 HUDSON DRIVE","Akron","OH",-81.43744,41.174256,"Wal-MartStore"
2000-03-15,"3412 COLLEGE AVE.","San Diego","CA",-117.07031,32.7603,"Wal-MartStore"
2000-03-15,"2770 CARSON STREET","Lakewood","CA",-118.1468,33.851965,"Wal-MartStore"
2000-03-15,"3501 8TH STREET S.W.","Altoona","IA",-93.46641,41.644716,"SuperCenter"
2000-03-15,"1088 WEST BROADWAY","Monticello","IN",-86.75982,40.777036,"SuperCenter"
2000-03-15,"7325 NORTH KEYSTONE AVE.","Indianapolis","IN",-86.12948,39.902039,"SuperCenter"
2000-03-15,"25 25TH STREET S.E.","Rochester","MN",-92.42937,43.988708,"SuperCenter"
2000-03-15,"2501 SHEILA LANE","Richmond","VA",-77.49851,37.51918,"SuperCenter"
2000-03-15,"28270 WALKER SOUTH","Walker","LA",-90.84035,30.521962,"SuperCenter"
2000-04-01,"300 Enterprise Rd","Johnstown","NY",-74.404996,42.98977,"DistributionCenter"
2000-04-01,"3700 N Park Dr","Opelika","AL",-85.318407,32.69661,"DistributionCenter"
2000-04-01,"5400W Hwy 83","Corinne","UT",-112.144091,41.558206,"DistributionCenter"
2000-04-19,"2001 NORTH CENTRAL AVE","Marshfield","WI",-90.18152,44.656686,"SuperCenter"
2000-04-19,"5630 TOUHY AVENUE","Niles","IL",-87.81563,42.032379,"Wal-MartStore"
2000-04-19,"7950 CRAFT GOODMAN FRONTAGE RD","Olive Branch","MS",-89.83743,34.954106,"SuperCenter"
2000-04-19,"2301 WEST WELLESLEY AVE","Spokane","WA",-117.43979,47.69399,"Wal-MartStore"
2000-04-19,"235 QUEEN STREET","Southington","CT",-72.87103,41.612298,"Wal-MartStore"
2000-05-01,"655 Unisia Dr","Monroe","GA",-83.67449,33.805583,"DistributionCenter"
2000-05-01,"591 Apache Trail","Terrell","TX",-96.331354,32.731287,"DistributionCenter"
2000-05-17,"1202 SO. KIRKWOOD ROAD","Kirkwood","MO",-90.40966,38.582702,"Wal-MartStore"
2000-05-17,"5919 TRUSSVILLE CROSSINGS PKWY","Trussville","AL",-86.65507,33.609779,"SuperCenter"
2000-05-17,"1455 HWY 441 SOUTH","Clayton","GA",-83.4156,34.882362,"SuperCenter"
2000-05-17,"13770 WEST BELL ROAD","Surprise","AZ",-112.38502,33.643508,"SuperCenter"
2000-05-17,"2200 WEST DANFORTH ROAD","Edmond","OK",-97.5331,35.681402,"SuperCenter"
2000-05-17,"12200 CHATTANOOGA PLAZA","Chesterfield","VA",-77.64868,37.427988,"SuperCenter"
2000-05-17,"1460 GOLF ROAD","Rolling Meadows","IL",-88.02508,42.07506,"Wal-MartStore"
2000-05-17,"4400 HIGHWAY 278","Hardeeville","SC",-81.07847,32.277216,"SuperCenter"
2000-05-17,"2715 S. 25TH ST.","Clinton","IA",-90.21539,41.861633,"SuperCenter"
2000-05-17,"66-4 PARKHURST RD","Chelmsford","MA",-71.3544,42.595491,"Wal-MartStore"
2000-06-14,"3721 EAST THOMAS ROAD","Phoenix","AZ",-111.98603,33.498076,"SuperCenter"
2000-06-14,"13320 G.C. PEERY HWY","Claypool Hill","VA",-81.70519,37.076801,"SuperCenter"
2000-06-14,"1828 165TH STREET","Hammond","IN",-87.50574,41.610035,"Wal-MartStore"
2000-06-14,"17861 SO. U.S. HWY 441","Summerfield","FL",-82.02658,28.991135,"SuperCenter"
2000-06-14,"6703 EAST LESLIE ROAD","San Antonio","TX",-98.74504,29.523294,"SuperCenter"
2000-06-14,"2450 WEST LOOP 338","Odessa","TX",-102.42315,31.817344,"SuperCenter"
2000-07-12,"8801 OHIO DRIVE","Plano","TX",-96.79859,33.07707,"SuperCenter"
2000-07-19,"28402 U.S. HWY 119 NO","South Williamson","KY",-82.28465,37.67059,"SuperCenter"
2000-07-19,"1801 BELLE ISLE BLVD","Oklahoma City","OK",-97.53106,35.515008,"SuperCenter"
2000-07-19,"14215 U.S. HWY 64 WEST","Siler City","NC",-79.44984,35.729692,"SuperCenter"
2000-07-19,"121 SO. PETER PAN ROAD","Independence","KS",-95.72898,37.216856,"SuperCenter"
2000-07-19,"80 TOWN LINE ROAD","Rockyhill","CT",-72.66098,41.660949,"Wal-MartStore"
2000-07-19,"700 OAK STREET","Brockton","MA",-71.03441,42.0794,"Wal-MartStore"
2000-07-19,"1 MASSILLON MARKET PLACE DR","Massillon","OH",-81.50101,40.805131,"SuperCenter"
2000-07-19,"409 N. FRUITLAND","Fruitland","MD",-75.56931,38.359332,"SuperCenter"
2000-08-16,"5108 EAST CLEVELAND BLVD","Caldwell","ID",-116.73825,43.675651,"SuperCenter"
2000-08-16,"2100 12TH AVENUE ROAD","Nampa","ID",-116.57761,43.529812,"SuperCenter"
2000-08-16,"2745 AMERICAN LEGION BLVD.","Mountain Home","ID",-115.62345,43.208029,"SuperCenter"
2000-08-16,"4 COLLEGE PARK LANE","Georgetown","DE",-75.39269,38.676552,"SuperCenter"
2000-08-16,"777 N MAIN","Ephraim","UT",-111.5783,39.353561,"SuperCenter"
2000-08-16,"100 BUCKHANNON CROSSROADS","Buckhannon","WV",-80.20915,38.997267,"SuperCenter"
2000-08-16,"2680 SOUTH LINCOLN","Jerome","ID",-114.46394,42.710124,"SuperCenter"
2000-08-16,"4350 NORTH NELLIS BLVD","Las Vegas","NV",-115.06881,36.233655,"SuperCenter"
2000-08-16,"2320 NO. HANOVER PIKE","Hampstead","MD",-76.84802,39.613293,"Wal-MartStore"
2000-08-16,"11101 SO. PARKER ROAD","Parker","CO",-104.78031,39.508608,"SuperCenter"
2000-08-16,"201 GREASY RIDGE ROAD","Princeton","WV",-81.07307,37.368167,"SuperCenter"
2000-08-16,"814 WEST BELL AVENUE","Knoxville","IA",-93.10226,41.307595,"SuperCenter"
2000-09-20,"601 ENGLEWOOD PKWY","Englewood","CO",-104.99076,39.646847,"Wal-MartStore"
2000-09-20,"9300 N.W. 77TH AVENUE","Hialeah Gardens","FL",-80.33284,25.887983,"SuperCenter"
2000-09-20,"201 MONTGOMERY CROSSING","Biscoe","NC",-79.76839,35.354158,"SuperCenter"
2000-09-20,"2428 WEST PINHOOK ROAD","Lafayette","LA",-92.01974,30.163368,"SuperCenter"
2000-10-11,"288 LARKIN","Monroe","NY",-74.19531,41.323547,"SuperCenter"
2000-10-11,"19910 BRUCE B. DOWNS ROAD","Tampa","FL",-82.36123,28.127973,"SuperCenter"
2000-10-11,"656 NEW HAVEN AVENUE","Derby","CT",-73.08433,41.323005,"Wal-MartStore"
2000-10-11,"605 ST. JAMES AVENUE","Goose Creek","SC",-80.02347,32.991185,"SuperCenter"
2000-10-11,"2625 NO. HWY 27","LaFayette","GA",-85.25824,34.696201,"SuperCenter"
2000-10-25,"8745 BRANCH AVENUE","Clinton","MD",-76.89913,38.753264,"Wal-MartStore"
2000-10-25,"1740 ROUTE 38","Lumberton","NJ",-74.80666,39.967013,"Wal-MartStore"
2000-10-25,"16100 WEST 65TH STREET","Shawnee","KS",-94.78107,39.021629,"SuperCenter"
2000-10-25,"7635 NO. LA CHOLLA BLVD","Tucson","AZ",-111.04259,32.338126,"SuperCenter"
2000-10-25,"6000 COIT RD","Plano (C)","TX",-96.73506,33.054671,"SuperCenter"
2000-10-25,"15150 US HWY 150","Paris","IL",-87.69958,39.608494,"SuperCenter"
2000-10-25,"650 MAIN AVENUE","Norwalk","CT",-73.4053,41.134896,"Wal-MartStore"
2000-11-01,"2801 COMMERCE DRIVE","Coralville","IA",-91.58676,41.688215,"SuperCenter"
2001-01-24,"2200 WOODBURY AVE","Newington","NH",-70.77684,43.070188,"Wal-MartStore"
2001-01-24,"1700 S.E. MEADOWBROOK BLVD.","College Place","WA",-118.38466,46.044936,"SuperCenter"
2001-01-24,"1400 FARMINGTON AVENUE","Bristol","CT",-72.93365,41.682249,"Wal-MartStore"
2001-01-24,"1695 NO. ARIZONA BLVD","Coolidge","AZ",-111.52617,32.967829,"SuperCenter"
2001-01-24,"3200 OLD BOYNTON ROAD","Boynton Beach (E)","FL",-80.10461,26.530144,"SuperCenter"
2001-01-24,"16771 TORRENCE AVENUE","Lansing","IL",-87.54819,41.565685,"Wal-MartStore"
2001-01-24,"3355 SOUTH 27TH ST","Milwaukee (S)","WI",-87.94343,42.999364,"Wal-MartStore"
2001-01-24,"1570 CHESTER PIKE","Eddystone","PA",-75.33958,39.862712,"Wal-MartStore"
2001-01-24,"540 MARKS STREET","Henderson (N)","NV",-115.0778,36.045811,"SuperCenter"
2001-01-24,"10504 SOUTH 15TH STREET","Bellevue","NE",-95.95126,41.117337,"SuperCenter"
2001-01-24,"40 DRURY DRIVE","La Plata","MD",-76.98063,38.528103,"Wal-MartStore"
2001-01-24,"409 N. MARKETPLACE BLVD.","Lansing (W)","MI",-84.62698,42.735535,"Wal-MartStore"
2001-01-24,"10562 BELLEVILLE ROAD","Van Buren Township","MI",-83.49083,42.194865,"Wal-MartStore"
2001-01-24,"2001 WEST MAPLE ROAD","Troy","MI",-83.18405,42.563505,"Wal-MartStore"
2001-01-24,"9451 DUNKIRK LANE NO.","Maple Grove","MN",-93.48757,45.102133,"SuperCenter"
2001-01-24,"8060 WEST TROPICAL PKWY","Las Vegas","NV",-115.28656,36.266266,"SuperCenter"
2001-01-24,"255 W. MAIN STREET","Avon","CT",-72.86431,41.789698,"Wal-MartStore"
2001-01-24,"180 NORTH KING STREET","Northampton","MA",-72.63561,42.324539,"Wal-MartStore"
2001-01-24,"250 RT 59","Airmont","NY",-74.12682,41.125695,"Wal-MartStore"
2001-01-24,"765 OLD COUNTRY ROAD","Riverhead","NY",-72.65327,40.926595,"Wal-MartStore"
2001-01-24,"7555 TELEGRAPH ROAD","Taylor","MI",-83.26481,42.231788,"Wal-MartStore"
2001-01-24,"13001 HWY 90","Boutte","LA",-90.38655,29.900075,"SuperCenter"
2001-01-24,"1649 MAIN STREET","Billings","MT",-108.46819,45.836121,"SuperCenter"
2001-01-24,"681 LINCOLN AVENUE","Napa","CA",-122.30027,38.337243,"Wal-MartStore"
2001-01-24,"23500 N.E. SANDY BLVD","Wood Village","OR",-122.39156,45.529551,"SuperCenter"
2001-01-24,"10900 PARKSIDE DRIVE","Knoxville","TN",-84.12608,35.875925,"SuperCenter"
2001-01-24,"200 MARKETPLACE DRIVE","Richland","MS",-90.16213,32.230408,"SuperCenter"
2001-01-24,"41200 MURRIETA HOT SPRINGS RD","Murieta","CA",-117.25264,33.568617,"Wal-MartStore"
2001-01-24,"200 FLOYD DRIVE","Carrollton","KY",-85.16803,38.663328,"SuperCenter"
2001-01-24,"740 MIDDLE STREET","Weymouth","MA",-70.95872,42.212866,"Wal-MartStore"
2001-01-24,"18185 ZANE STREET","Elk River","MN",-93.58117,45.317152,"SuperCenter"
2001-01-24,"3040 COLLEGE PARK DRIVE","The Woodlands (N)","TX",-95.49679,30.233865,"SuperCenter"
2001-01-24,"6259 COLLEGE DRIVE","Suffolk (N)","VA",-76.46521,36.84882,"SuperCenter"
2001-01-24,"3800 HWY 287 WEST","Vernon","TX",-99.29649,34.142094,"SuperCenter"
2001-01-24,"605 CONCHESTER HWY","Boothwyn","PA",-75.44063,39.832762,"Wal-MartStore"
2001-02-01,"45346 Parkway Blvd","Robert","LA",-90.311741,30.513308,"DistributionCenter"
2001-02-28,"8551 N.BOARDWALK AVE.","Kansas City (NW)","MO",-94.63353,39.261679,"SuperCenter"
2001-02-28,"4051 EAST FAIRVIEW AVE.","Meridian","ID",-116.39642,43.609434,"SuperCenter"
2001-02-28,"13164 GARRETT HWY","Oakland","MD",-79.39015,39.409861,"SuperCenter"
2001-02-28,"534 HARRISVILLE ROAD","Ogden","UT",-112.01932,41.270319,"SuperCenter"
2001-02-28,"3030 NORTH MAIN","Hope Mills","NC",-78.93744,34.954709,"SuperCenter"
2001-02-28,"12080 HWY 169","Hibbing","MN",-92.94228,47.413817,"SuperCenter"
2001-02-28,"1583 HWY 10 WEST","Detroit Lakes","MN",-95.8518,46.809965,"SuperCenter"
2001-02-28,"7451 MCCART AVENUE","Fort Worth (S)","TX",-97.37765,32.655401,"SuperCenter"
2001-02-28,"345 HWY 6","Sugar Land","TX",-95.62444,29.627737,"SuperCenter"
2001-02-28,"555 WEST I-30","Garland (SE)","TX",-96.60211,32.854893,"SuperCenter"
2001-03-01,"492 Jonesville Rd","Coldwater","MI",-84.98283,41.985634,"DistributionCenter"
2001-03-01,"3110 Illinois Hwy 89","Spring Valley","IL",-89.22143,41.352201,"DistributionCenter"
2001-03-01,"1100 Matlock Dr","St. James","MO",-91.632085,38.006266,"DistributionCenter"
2001-03-01,"2120 N Stemmons Frwy","Sanger","TX",-97.157358,33.378815,"DistributionCenter"
2001-03-01,"285 Frank Martin Rd.","Shelbyville","TN",-86.456597,35.567085,"DistributionCenter"
2001-03-14,"300 KELLER ST.","Manchester","NH",-71.44828,42.967684,"Wal-MartStore"
2001-03-14,"401 EAST CAPITAL DRIVE","Milwaukee","WI",-87.9103,43.072062,"Wal-MartStore"
2001-03-14,"1290 EAST ONTARIO AVE","Corona (S)","CA",-117.53581,33.839516,"Wal-MartStore"
2001-03-14,"100 NO LONDONDERRY SQUARE","Palmyra","PA",-76.5912,40.304156,"SuperCenter"
2001-03-14,"9000 N.E. HWY 99","Vancouver","WA",-122.66712,45.681271,"Wal-MartStore"
2001-03-14,"1101 EAST SPRUCE ST.","Mitchell","SD",-98.03185,43.711862,"SuperCenter"
2001-03-14,"3022 SOUTH BELT HWY","St. Joseph (S)","MO",-94.83237,39.741794,"SuperCenter"
2001-03-14,"18121 MARSH LANE","Dallas (NW)","TX",-96.84436,32.998786,"SuperCenter"
2001-03-14,"135 WILLOW LANE","McDonough","GA",-84.17215,33.455031,"SuperCenter"
2001-03-14,"1100 THORNTON ROAD","Lithia Springs","GA",-84.64484,33.776137,"SuperCenter"
2001-03-14,"2501 LAKEVIEW PKWY","Rowlett","TX",-96.54697,32.923924,"SuperCenter"
2001-03-14,"25108 MARKET PLACE DRIVE","Houston (Katy Mills)","TX",-95.81104,29.760833,"SuperCenter"
2001-03-14,"400 BRYANT AVENUE","Bryant","AR",-92.49472,34.606079,"SuperCenter"
2001-04-18,"10655 FOLSOM BLVD","Rancho Cordova","CA",-121.28247,38.605355,"Wal-MartStore"
2001-04-18,"500 TERRY RICH BLVD","Saint Clair","PA",-76.19111,40.718586,"SuperCenter"
2001-04-18,"8924 QUILCEDA BLVD","Marysville","WA",-122.21614,48.093129,"SuperCenter"
2001-04-18,"1505 COUNTY ROAD 220","Orange Park","FL",-81.7,30.16,"SuperCenter"
2001-04-18,"660 SOUTH 1750 WEST","Springville","UT",-111.59577,40.168205,"SuperCenter"
2001-04-18,"18201 WRIGHT ST.","Omaha (W)","NE",-96.18017,41.240036,"SuperCenter"
2001-05-01,"1729 State Road 8","Auburn","IN",-85.110574,41.366597,"DistributionCenter"
2001-05-01,"5100 Brookhart Dr #100","Harrisonville","MO",-94.352456,38.63099,"DistributionCenter"
2001-05-16,"209 EAST RIDGEVILLE BLVD","Mount Airy","MD",-77.15867,39.381295,"Wal-MartStore"
2001-05-16,"3701 EAST CALUMET ST.","Appleton (E)","WI",-88.37783,44.244753,"SuperCenter"
2001-05-16,"1149 NIMMO PARKWAY","Virginia Beach (SE)","VA",-76.06139,36.762459,"SuperCenter"
2001-05-16,"1860 EAST MAIN ST.","Othello","WA",-119.17443,46.843397,"SuperCenter"
2001-06-20,"5100 HIGHWAY 31","Calera","AL",-86.74996,33.107572,"SuperCenter"
2001-07-18,"1091 MILLCREEK ROAD","Allentown","PA",-75.58893,40.569288,"SuperCenter"
2001-07-18,"1549 RT 9","Halfmoon","NY",-73.78445,42.853676,"SuperCenter"
2001-07-18,"1471 EAST OSCEOLA PARKWAY","Kissimmee (E)","FL",-81.37594,28.308979,"SuperCenter"
2001-07-18,"28804 GRATIOT AVENUE","Roseville","MI",-82.93851,42.503285,"Wal-MartStore"
2001-07-18,"1397 LEESBURG AVENUE","Washington","OH",-83.43905,39.533002,"SuperCenter"
2001-07-18,"200 HWY 64 EAST","Antigo","WI",-89.13388,45.121666,"SuperCenter"
2001-08-15,"505 SO. DUNLAP AVENUE","Savoy","IL",-88.25023,40.061694,"SuperCenter"
2001-08-22,"180 RIVER ROAD","Lisbon","CT",-71.97599,41.604341,"SuperCenter"
2001-08-22,"2150 CHILI AVENUE","Gates","NY",-77.72465,43.127195,"SuperCenter"
2001-08-22,"665 BOSTON POST ROAD","Old Saybrook","CT",-72.38285,41.289348,"Wal-MartStore"
2001-08-22,"108 WASHINGTON TOWNE BLVD","Edinboro","PA",-80.15129,41.875896,"SuperCenter"
2001-08-22,"3555 MULLAN ROAD","Missoula (2)","MT",-114.07639,46.92275,"SuperCenter"
2001-08-22,"1399 S.E. BLVD","Ephrata","WA",-119.57129,47.297368,"SuperCenter"
2001-08-22,"10600 WEST 21ST STREET","Wichita (NW)","KS",-97.42917,37.738348,"SuperCenter"
2001-09-19,"1126 ROUTE 9","Old Bridge","NJ",-74.3298,40.397507,"Wal-MartStore"
2001-09-19,"3164 BERLIN TURNPIKE","Newington","CT",-72.73101,41.688899,"Wal-MartStore"
2001-09-19,"9951 CHATFIELD PLACE","Corning","NY",-77.11844,42.173481,"SuperCenter"
2001-09-19,"345 COMMONWEALTH DRIVE","Wytheville","VA",-81.09439,36.947446,"SuperCenter"
2001-09-19,"155 DAMONTE RANCH PKWY","Reno (Spring Valley)","NV",-119.7606,39.403178,"SuperCenter"
2001-09-19,"900 SPRINGFIELD ROAD","Union","NJ",-74.26933,40.695401,"Wal-MartStore"
2001-09-19,"12353 FM 1960 WEST","Houston (WNW)","TX",-95.60547,29.927675,"SuperCenter"
2001-09-19,"650 SOUTH TROOPER ROAD","West Norriton","PA",-75.38378,40.146069,"Wal-MartStore"
2001-10-24,"18922 REHOBOTH MALL BLVD","Rehoboth","DE",-75.09677,38.711512,"Wal-MartStore"
2001-10-24,"1250 EAST MAGNOLIA ST","Fort Collins (N)","CO",-105.05106,40.606962,"SuperCenter"
